"operator","relations","gtfs_shape_id_n","gtfs_route_id_n","gtfs_feed_id_n","relation_id_example"
"МУП ""Челябавтотрнас""",1,0,0,0,"2663127"
"МУП «Автоколонна № 2066»",2,0,0,0,"17293157"
"МУП «Новгортранс»",10,0,0,0,"11760363"
"МУП «ПАТП-2»",2,0,0,0,"1321947"
"МУП «Пермгорэлектротранс»",26,0,0,0,"16742781"
"МУП «Служба организации движения»",4,0,0,0,"14428472"
"МУП «Челябгортранс»",2,0,0,0,"14865594"
"МУП АТП",1,0,0,0,"1674797"
"МУП Волжская автоколонна №1732",8,0,0,0,"14497701"
"МУП ГПТ",1,0,0,0,"13580612"
"МУП МТК ""Ростовпассажиртранс",1,0,0,0,"16332275"
"МУП МТК ""Ростовпассажиртранс""",5,0,0,0,"16332374"
"МУП МТК «Ростовпассажиртранс»",6,0,0,0,"13437701"
"МУП ПАТП-4",2,0,0,0,"1307325"
"МУП ПТ",1,0,0,0,"1923358"
"Мострансавто",2,0,0,0,"3272103"
"НОЙ",1,0,0,0,"4454350"
"НП ""АТПА г. Глазова""",3,0,0,0,"1742449"
"НП ""Ассоциация добросовестных перевозчиков""",48,0,0,0,"1656871"
"НПАП",7,0,0,0,"1539263"
"НПОПАТ",42,0,0,0,"5451677"
"Нальчикский транспорт",10,0,0,0,"13607869"
"Новоаннинсктранс",1,0,0,0,"4454353"
"ОАО ""Автотранспорт""",25,0,0,0,"1185298"
"ОАО ""Морозовскавто""",2,0,0,0,"2958015"
"ОАО ""ПАТП-1""",3,0,0,0,"2169905"
"ОАО ""Таловское АТП""",4,0,0,0,"18437728"
"ОАО ""Удмуртавтотранс""",3,0,0,0,"1745884"
"ОАО «АТП-3 ""Транссервис""»",4,0,0,0,"1947099"
"ОАО «Новохоперское АТП»",30,0,0,0,"18542051"
"ОАО «Управление технологического транспорта»",4,0,0,0,"7704269"
"ОАО ПАТП г. Токмок",2,0,0,0,"2371474"
"ОАО Удмуртавтотранс",2,0,0,0,"1672686"
"ОБЩЕСТВЕННЫЙ ТРАНСПОРТ КУБАНИ И АДЫГЕИ",8,0,0,0,"4228749"
"ООО ""АВТОАЛЬЯНС""",2,0,0,0,"8457801"
"ООО ""АТП-1""",4,0,0,0,"1867555"
"ООО ""АТП-1"";ООО ""АТП-3"";ООО ""Автоколонна №4"";ООО ""Автоколонна №2"";ИП Яковлев А.О.; ИП Антушева С.А.;ООО ""АТП""",2,0,0,0,"1851075"
"ООО ""АТП-Люкс""",8,0,0,0,"17761574"
"ООО ""АТП-С""",4,0,0,0,"1773454"
"ООО ""Авто экспресс""",2,0,0,0,"5499748"
"ООО ""Авто-Ном""",3,0,0,0,"6581039"
"ООО ""Авто-ном""",2,0,0,0,"4850524"
"ООО ""Авто-транс""",4,0,0,0,"10785146"
"ООО ""АвтоСевер""",2,0,0,0,"1460743"
"ООО ""АвтоУспех""",2,0,0,0,"12911007"
"ООО ""Автоальянс"" (по данным на 01.02.2022)",1,0,0,0,"2110477"
"ООО ""Автоальянс""; ООО ""Автолига""",2,0,0,0,"18673665"
"ООО ""Автобус43""",1,0,0,0,"18418770"
"ООО ""Автовокзал города Россошь""",1,0,0,0,"18513866"
"ООО ""Автогамма""",2,0,0,0,"3165752"
"ООО ""Автоколонна 2015""",4,0,0,0,"20122252"
"ООО ""Автоколонна № 1"";ООО ""Автоколонна № 2"";ИП Яковлев А.О.;ООО ""Автоколонна № 4""",2,0,0,0,"1846815"
"ООО ""Автоколонна №2"";ООО ""Автоколонна №1"";ООО ""Автоколонна №4""",2,0,0,0,"2269774"
"ООО ""Автоколонна №3""",2,0,0,0,"2251564"
"ООО ""Автоколонна №3"";ООО ""Архтрансавто"";ИП Яковлев А.О.;ООО ""АТП"";ООО ""АТП-1"";ООО ""Автоколонна № 4""",2,0,0,0,"2678015"
"ООО ""Автолайн - Миасс""",21,0,0,0,"11267438"
"ООО ""Автолинии""",2,0,0,0,"18248390"
"ООО ""Автомиг""",2,0,0,0,"12802307"
"ООО ""Автоперевозки""",4,0,0,0,"2260268"
"ООО ""Автотехтранс""",2,0,0,0,"2679156"
"ООО ""Автотехтранс"";ИП Антушева С.А.;ООО ""Автобусное предприятие ""Автотехтранс""",2,0,0,0,"1872465"
"ООО ""Автотехтранс"";ИП Кокков Ю.В.",1,0,0,0,"1850928"
"ООО ""Автотехтранс"";ООО ""АТП-3"";ООО ""АТАП""",1,0,0,0,"1851137"
"ООО ""Автотранспорт""",4,0,0,0,"2954625"
"ООО ""Азимут""",6,0,0,0,"18397875"
"ООО ""Альянс""",6,0,0,0,"18493312"
"ООО ""Архтрансавто""",6,0,0,0,"1846816"
"ООО ""Архтрвнсавто"";ООО ""Автоколонна № 3""",2,0,0,0,"3405221"
"ООО ""Асинотранс""",8,0,0,0,"19125362"
"ООО ""Бутурлиновкаавтотранс""",86,0,0,0,"18250867"
"ООО ""Восток""",3,0,0,0,"2745709"
"ООО ""Вымпел""",2,0,0,0,"9607240"
"ООО ""ГАЗЕЛЬ""",2,0,0,0,"18252716"
"ООО ""Гепард""",2,0,0,0,"13281762"
"ООО ""Гирфтранс""",6,0,0,0,"12801640"
"ООО ""Городской Экспресс""",4,0,0,0,"7777870"
"ООО ""ДЕКАР-БАС""",6,0,0,0,"2098783"
"ООО ""Декар""",2,0,0,0,"6596488"
"ООО ""Дорсельмаш""",1,0,0,0,"3106347"
"ООО ""Евробус""",1,0,0,0,"1867392"
"ООО ""КУБАНЬ""",1,0,0,0,"9107295"
"ООО ""КаМел-Авто""",3,0,0,0,"18396884"
"ООО ""Караван-авто""",1,0,0,0,"18283878"
"ООО ""Континент""",2,0,0,0,"2055127"
"ООО ""Краснодаравтотранс""",6,0,0,0,"12533269"
"ООО ""Кубань""",2,0,0,0,"9326490"
"ООО ""ЛИРА""",4,0,0,0,"6071383"
"ООО ""Лира""",2,0,0,0,"6717790"
"ООО ""МЕГАПОЛИС""",2,0,0,0,"7193161"
"ООО ""Маршрут-Авто""",2,0,0,0,"16657523"
"ООО ""Медрейс""",1,0,0,0,"20122254"
"ООО ""Меркурий""",1,0,0,0,"5991077"
"ООО ""Мещеряков и Компания""",4,0,0,0,"14285678"
"ООО ""Мос-Авто""",1,0,0,0,"1462974"
"ООО ""Мотор""",2,0,0,0,"3745603"
"ООО ""Новосибирскпрофстрой ПАТП-1""",1,0,0,0,"10992434"
"ООО ""Норд экспресс""",1,0,0,0,"3342647"
"ООО ""Параллель""",5,0,0,0,"1933747"
"ООО ""Пассажир-Авто""",2,0,0,0,"9475050"
"ООО ""Пегас""",2,0,0,0,"2108271"
"ООО ""Первая транспортная медиакомпания""",2,0,0,0,"13810927"
"ООО ""Пикар+""",3,0,0,0,"9436817"
"ООО ""Престиж"";ООО ""Тандем транс""",2,0,0,0,"2678886"
"ООО ""Прогресс""",1,0,0,0,"18412042"
"ООО ""Рейс""",2,0,0,0,"13986579"
"ООО ""Респект""",1,0,0,0,"10573399"
"ООО ""Республиканский автовокзал""",2,0,0,0,"14692295"
"ООО ""Ресурсавто"";ИП Евдокимова Е.Г.;ИП Варакин Д.О.;ИП Пучнина Е.В.",2,0,0,0,"2681693"
"ООО ""Рико""",2,0,0,0,"2245184"
"ООО ""Русская тройка""",1,0,0,0,"5547545"
"ООО ""СВП""",2,0,0,0,"8872349"
"ООО ""Самара Авто Газ""",74,0,0,0,"13053316"
"ООО ""Саратовское такси""",1,0,0,0,"14732313"
"ООО ""Северодвинское АТП""",1,0,0,0,"5361388"
"ООО ""Севертранс""",1,0,0,0,"1783495"
"ООО ""Севтрансавто""",2,0,0,0,"2301260"
"ООО ""Союз-Авто""",1,0,0,0,"18412980"
"ООО ""Спринт""",1,0,0,0,"6818506"
"ООО ""Стартранс""",1,0,0,0,"20250800"
"ООО ""ТЕХНОТРАНС-ЮГ""",4,0,0,0,"8739096"
"ООО ""ТК Север-транс""",1,0,0,0,"20168271"
"ООО ""ТМК 1""",2,0,0,0,"13264218"
"ООО ""ТРАНЗИТ-АВТО""",4,0,0,0,"9394912"
"ООО ""ТРИГЛАВ""",4,0,0,0,"19432581"
"ООО ""Транс-Балт""",1,0,0,0,"2958435"
"ООО ""ТрансСервис""",2,0,0,0,"11334402"
"ООО ""ТрансЭкспорт""",4,0,0,0,"15345311"
"ООО ""Трансавто""",2,0,0,0,"18413101"
"ООО ""Транстур""",1,0,0,0,"5393214"
"ООО ""Трек-Автолайн""",2,0,0,0,"20038192"
"ООО ""Трек-Автолайн"";МУП ""УПП МГО""",2,0,0,0,"20216113"
"ООО ""Триумф""",1,0,0,0,"19331427"
"ООО ""Тюменьавтотранс""",1,0,0,0,"6923055"
"ООО ""УК «Хорошая»""",1,0,0,0,"18054701"
"ООО ""Уралтрансгрупп""",4,0,0,0,"5462432"
"ООО ""ФОРТ-ТРАНС""",2,0,0,0,"14738355"
"ООО ""Форт-Транс""",4,0,0,0,"1921938"
"ООО ""Шоссе""",2,0,0,0,"13993111"
"ООО ""ЯПАК""",1,0,0,0,"20168270"
"ООО ""Ярославская транспортная компания-2""",1,0,0,0,"20326968"
"ООО «А1»",1,0,0,0,"4152537"
"ООО «Ааавто»",14,0,0,0,"11172067"
"ООО «Авто Лидер»",2,0,0,0,"4136995"
"ООО «Авто-Стиф»",4,0,0,0,"19236662"
"ООО «Воробьевкатранссервис»",16,0,0,0,"18681799"
"ООО «Дизель»",37,0,0,0,"18629413"
"ООО «Дилижанс Групп»",10,0,0,0,"1019522"
"ООО «Кикнурская ЛТСС»",6,0,0,0,"18799910"
"ООО «Компания Дилижанс»",2,0,0,0,"1003582"
"ООО «Компас»",6,0,0,0,"18769019"
"ООО «Корпорация Дилижанс»",2,0,0,0,"15961111"
"ООО «Маршрут-сервис»",4,0,0,0,"2414621"
"ООО «Мещеряков и Компания»",4,0,0,0,"7393448"
"ООО «ПАТП «Город»",2,0,0,0,"392735"
"ООО «Пассажирское автотранспортное предприятие - 8»",2,0,0,0,"13804885"
"ООО «Первая Транспортная Медиакомпания»",1,0,0,0,"12683035"
"ООО «ПермьАвтоЛайн»",2,0,0,0,"4171212"
"ООО «Райзен»",2,0,0,0,"4171238"
"ООО «Сити-Бас»",12,0,0,0,"18673173"
"ООО «Транзит-Авто»",1,0,0,0,"5754841"
"ООО «Транзит»",2,0,0,0,"4171266"
"ООО «ТрансЭкспорт»",2,0,0,0,"15345116"
"ООО «УМ-4»",3,0,0,0,"1277935"
"ООО «Футбол»",2,0,0,0,"2945853"
"ООО «Центравтотех»",4,0,0,0,"7703254"
"ООО «Ю-Ви-Эй-Транс»",4,0,0,0,"1964467"
"ООО «Ярославская транспортная компания 2»",10,0,0,0,"18669969"
"ООО Азимут",1,0,0,0,"14316449"
"ООО Байлык №3",1,0,0,0,"1298341"
"ООО Восток транс строй",1,0,0,0,"15909149"
"ООО КПАП №7",1,0,0,0,"1285340"
"ООО Пассажиры",1,0,0,0,"2097852"
"ООО Сити-Транс",1,0,0,0,"4657252"
"ООО ТК ""Автовектор""",1,0,0,0,"20132219"
"ООО ТК ""Ростов-Авто""",1,0,0,0,"2746137"
"ООО ТК «Ростов-Авто»",1,0,0,0,"2746111"
"ООО ТК Дилижанс-2",1,0,0,0,"14730632"
"ООО ТЭП ""Трансавто К""",3,0,0,0,"18412937"
"ООО ЦИБ «Тринити Сервис»",2,0,0,0,"416315"
"ООО “ЗПАТП”;ООО “ЭКСПРЕСС”",4,0,0,0,"15049014"
"ООО""Крона-М""",1,0,0,0,"10031317"
"Омскоблавтотранс",2,0,0,0,"18486076"
"ОсОО Мегатранс г. Токмок",2,0,0,0,"2380301"
"Открытое акционерное общество «Сенгилеевское автотранспортное предприятие»",1,0,0,0,"6384880"
"ПАО ""Евразийская Корпорация Автовокзалов""",2,0,0,0,"7750500"
"ПАП",2,0,0,0,"17991344"
"ПАП №1",4,0,0,0,"16569954"
"ПАПТ",2,0,0,0,"2423926"
"ПАТП",5,0,0,0,"2424541"
"ПАТП 2",2,0,0,0,"19806226"
"ПАТП 3",2,0,0,0,"10141729"
"ПАТП №1",1,0,0,0,"19818037"
"ПАТП-2",64,0,0,0,"1242198"
"ПАТП-9",6,0,0,0,"1274845"
"ПТ ""Сура""",8,0,0,0,"12518461"
"Республиканский Автовокзал №7",1,0,0,0,"1284410"
"Республиканский автовокзал-7",1,0,0,0,"1286562"
"Роза Хутор",1,0,0,0,"6842121"
"СОШ п. Солнечный",1,0,0,0,"1795973"
"Светлоградское АТП",4,0,0,0,"3091938"
"Союз-транс",2,0,0,0,"6617121"
"ТК ""АБ""",4,0,0,0,"15509388"
"ТК ""Автобусы Омска""",4,0,0,0,"19025334"
"ТК ""Автоград55""",4,0,0,0,"17375314"
"ТОО ""АЭТ""",3,0,0,0,"2367770"
"ТОО ""Капчагайский автопарк""",1,0,0,0,"11382423"
"ТОО ""Самат транс""",3,0,0,0,"2006314"
"ТОО «Ba Tu TRANS».",1,0,0,0,"11382364"
"ТТС",1,0,0,0,"2242216"
"Талгарский автопарк",2,0,0,0,"2006313"
"Туринский Экспресс",5,0,0,0,"5469807"
"Турист транс Сервис",1,0,0,0,"2242217"
"Тэшка",1,0,0,0,"19414129"
"УЕЗТУ",3,0,0,0,"12645792"
"УМ АТП",29,0,0,0,"1601914"
"УралТехСервис",2,0,0,0,"16569531"
"Фроловское ПАТП",2,0,0,0,"2704255"
"Хоразм троллейбус",1,0,0,0,"2459291"
"ЧП ""Атёмов""",1,0,0,0,"3068124"
"ЧТУ",1,0,0,0,"19379170"
"Частные ИП",2,0,0,0,"20130795"
"Частный",1,0,0,0,"3635230"
"Челябгортранс",4,0,0,0,"14925527"
"Чусовское АТП",2,0,0,0,"6047525"
"Шарангское ПАП",4,0,0,0,"19836542"
"Шатурское ПАТП",6,0,0,0,"14675904"
"Шатурское ПАТП, ПБ Дмитровский Погост",5,0,0,0,"14439726"
"Шатурское ПАТП, ПБ Рошаль",8,0,0,0,"14661987"
"Шахунское ПАП",2,0,0,0,"2931409"
"Эко Пассажирские Перевозки",1,0,0,0,"17768729"
"Экспресс",1,0,0,0,"3520651"
"Югавтотранс",1,0,0,0,"4003604"
"Ярославская транспортная компания 2",1,0,0,0,"20343817"
"Երևանի ավտոբուս",22,0,0,0,"10995220"
"Հայր և որդի Մկրտչյաններ ՍՊԸ",2,0,0,0,"9575808"
"אומני אקספרס",1,0,0,0,"1754754"
"אפיקים",1,0,0,0,"5420176"
"דן",6,0,3,0,"15337319"
"ירושלים - אבו תור - ענאתא איחוד",2,0,0,0,"13745893"
"ירושלים - אל-ווסט איחוד",5,0,0,0,"13414858"
"ירושלים - דרום איחוד",4,0,0,0,"13714439"
"ירושלים - הר הזיתים",2,0,0,0,"13731871"
"ירושלים - עיסאוויה מחנה שעפאט איחוד",2,0,0,0,"13442833"
"ירושלים - צור באהר איחוד",2,0,0,0,"13443171"
"ירושלים - רמאללה איחוד",4,0,0,0,"13445449"
"ירושלים-אבו תור-ענאתא איחוד",1,0,0,0,"19170690"
"ירושלים-אלווסט איחוד",2,0,0,0,"13713420"
"ירושלים-הר הזיתים",1,0,0,0,"19166324"
"ירושלים-עיסאוויה מחנה שעפאט איחוד",2,0,0,0,"13379254"
"ירושלים-צור באהר איחוד",4,0,0,0,"13393683"
"ירושלים-רמאללה איחוד",4,0,0,0,"17604813"
"נסיעות ותיירות נצרת",2,0,2,0,"20381664"
"קווים",57,0,41,0,"13469932"
"קווים (kavim)",1,0,0,0,"12438839"
"إل سي سي",1,0,0,0,"3202896"
"الأوائل",1,0,0,0,"4217912"
"الدائري الشمالي",2,0,0,0,"4217617"
"الشركة العامة للنقل الداخلي",2,0,0,0,"4222153"
"الشركة العامة للنقل الداخلي بحلب",10,0,0,0,"4217796"
"الشركة اللبنانية للبناء",4,0,0,0,"2834232"
"الهيئة الملكية لمدينة مكة المكرمة والمشاعر المقدسة",2,0,0,0,"18851885"
"انه",1,0,0,0,"12319729"
"ایران پیما آباده",8,0,0,0,"12947495"
"جامعة بغداد",1,0,0,0,"16919607"
"حافلات مكة",2,0,0,0,"18956870"
"دانشگاه آزاد شیراز",1,0,0,0,"19230517"
"دانشگاه اصفهان",1,0,0,0,"19796270"
"زو پشاور",2,0,0,0,"20012008"
"سازمان اتوبوسرانی اصفهان",5,0,0,0,"12406086"
"سازمان اتوبوسرانی خمینی شهر",6,0,0,0,"12424186"
"سازمان اتوبوسرانی شهرداری شاهین شهر و حومه",3,0,0,0,"12428990"
"سازمان اتوبوسرانی شیراز و حومه",98,0,0,0,"15926007"
"سازمان اتوبوسرانی مشهد",174,0,0,0,"12722457"
"سازمان حمل و نقل بار و مسافر شهرداری نیشابور",4,0,0,0,"13292431"
"سازمان حمل و نقل جمعی شهرداریهای شهرستان فلاورجان",9,0,0,0,"12413113"
"سازمان حمل و نقل جمعی شهرستان برخوار",13,0,0,0,"12429442"
"سازمان مدیریت حمل و نقل بار و مسافر شهرداری نیشابور",10,0,0,0,"13287908"
"سازمان مدیریت حمل‌و‌نقل شهرداری شاهین‌شهر",10,0,0,0,"12423547"
"سيارات مينيفن خاصة",1,0,0,0,"8818520"
"شركات النقل منخفضة التكلفة والشاحنات الخاصة",1,0,0,0,"3202979"
"شركة الأوائل",1,0,0,0,"4217911"
"شركة الاكسبريس",2,0,0,0,"4218053"
"شركة الصقر",2,0,0,0,"4218010"
"شركة المدينة",2,0,0,0,"4217982"
"شرکت واحد اتوبوسراني اصفهان و حومه",22,0,0,0,"12424664"
"شرکت واحد اتوبوسرانی",1,0,0,0,"16808074"
"شرکت واحد اتوبوسرانی اصفهان",2,0,0,0,"15337334"
"شرکت واحد اتوبوسرانی اصفهان و حومه",2,0,0,0,"15448960"
"شرکت واحد اتوبوسرانی تهران",50,0,0,0,"10881828"
"شرکت واحد اتوبوسرانی تهران بزرگ",1,0,0,0,"17544568"
"شرکت واحد اتوبوسرانی شهرداری اردبیل",2,0,0,0,"17978911"
"شرکت واحد اتوبوسرانی شهرداری اصفهان",73,0,0,0,"12406052"
"شهرداری",1,0,0,0,"12482611"
"شهرداری بهارستان",10,0,0,0,"12449738"
"شهرداری بوشهر",2,0,0,0,"12486470"
"شهرداری تهران",1,0,0,0,"6700357"
"شهرداری عالیشهر",2,0,0,0,"17923390"
"شهرداری گز برخوار",3,0,0,0,"12423548"
"صقر",1,0,0,0,"8818519"
"عدل اقلید",4,0,0,0,"12948650"
"كوسترات",2,0,0,0,"17436132"
"مدينة عمان",1,0,0,0,"14277400"
"مشاعل النور",2,0,0,0,"4217701"
"میهن نور آریا آباده",6,0,0,0,"12948213"
"میهن نورآریا",2,0,0,0,"12948654"
"هرشو",2,0,0,0,"4222126"
"وزارة النقل",2,0,0,0,"17384709"
"گیتی پیما ابرکوه",4,0,0,0,"12948653"
"จุฬาลงกรณ์มหาวิทยาลัย",5,0,0,0,"14461248"
"บริษัท กิตติสุนทร จำกัด",3,0,0,0,"17988149"
"บริษัท สนามบินน้ำ จำกัด",8,0,0,0,"10111136"
"บริษัท สหบางบัวทองขนส่ง จำกัด",10,0,0,0,"9147414"
"บริษัท สี่ไชยทอง จำกัด",2,0,0,0,"10353345"
"สยามเมย์",3,0,0,0,"7838294"
"สหกรณ์เดินรถนนทบุรี จำกัด",2,0,0,0,"10349801"
"หจก.ส.ล้อเล็ก",2,0,0,0,"17233607"
"ห้างหุ้นส่วนจำกัด ธนภัสนันท์ เดินรถ",2,0,0,0,"9412353"
"ห้างหุ้นส่วนจำกัด บางเสร่ขนส่ง",2,0,0,0,"17915388"
"ห้างหุ้นส่วนจำกัด รถร่วมบัวขวัญ",2,0,0,0,"17095906"
"ห้างหุ้นส่วนจำกัด ศรีเมืองนนทบุรี",6,0,0,0,"10307081"
"თბილისის სატრანსპორტო კომპანია",460,0,0,0,"13711425"
"შპს ""ბათუმის ავტოტრანსპორტი""",46,0,0,0,"14245657"
"შპს ""რუსთავის მუნიციპალური ავტოტრანსპორტის საწარმო""",14,0,0,0,"16819448"
"შპს ""ქუთაისის სატრანსპორტო კომპანია""",9,0,0,0,"10105387"
"いちい",2,0,0,0,"14433525"
"おのみちバス",4,0,0,0,"13824485"
"おのみちバス;本四バス開発;因の島運輸",2,0,0,0,"13870855"
"さいたま市",6,0,0,0,"19676364"
"さいたま市乗合タクシー",3,0,0,0,"12160761"
"さくらバス",2,0,0,0,"1685835"
"さくら交通",1,0,0,0,"7284183"
"しおや交通",3,0,0,0,"9403303"
"しずてつジャストライン",5,0,0,0,"14944159"
"じょうてつ",74,0,0,0,"15419191"
"ちばフラワーバス",8,0,0,0,"15314969"
"ちばレインボーバス",3,0,0,0,"3282322"
"つくば市コミュニティバス",20,0,0,0,"10409077"
"つくバス",1,0,0,0,"10513656"
"ときがわ町路線バス",2,0,0,0,"10949122"
"とさでん交通",1,0,0,0,"2016295"
"はちバス",1,0,0,0,"8600261"
"はまなす「地域交通」研究会",1,0,0,0,"6967574"
"は～もに～ばす",5,0,0,0,"19283131"
"ふらのバス",1,0,0,0,"2638767"
"みなと観光バス",6,0,0,0,"12817152"
"アルピコ交通",5,0,0,0,"11086514"
"アルピコ交通株式会社",7,0,0,0,"12825858"
"イオンリテール株式会社",1,0,0,0,"13623433"
"インベタクシー",4,0,0,0,"14410374"
"イーグルバス",14,0,0,0,"10953003"
"ウエスト神姫",48,0,0,0,"10326405"
"エヌシーバス",2,0,0,0,"13117137"
"エミフルMASAKI",1,0,0,0,"9423110"
"カリー観光バス（株）",1,0,0,0,"18764555"
"クローバーバス",9,0,0,0,"14007690"
"ケイルック",2,0,0,0,"17462686"
"サンデン交通",36,0,0,0,"4171710"
"サンデン交通株式会社",1,0,0,0,"6858214"
"ジェイアールバス関東",8,0,0,0,"14457059"
"ジェイ・アール北海道バス",223,0,0,0,"13125329"
"ジャパンタローズ",20,0,0,0,"11922095"
"タケヤ交通",1,0,0,0,"20393603"
"ニセコバス",3,0,0,0,"14769734"
"フィールド・あが",1,0,0,0,"7057299"
"フルイツ公園",1,0,0,0,"5708910"
"ブルーライン交通",3,0,0,0,"5397060"
"プリンセスライン",1,0,0,0,"17457160"
"マイスカイ交通",12,0,0,0,"15987657"
"ミヤコーバス",1,0,0,0,"12445957"
"メートー観光",6,0,0,0,"16012891"
"ヤサカバス",2,0,0,0,"16806740"
"ライフバス",2,0,0,0,"17230170"
"一般社団法人グランフロント大阪TMO／阪急バス",1,0,0,0,"7139325"
"三公司",2,0,0,0,"6657195"
"三宅村",2,0,0,0,"17713714"
"三洋通運",1,0,0,0,"12719491"
"三笠市営バス",4,0,0,0,"19694619"
"三重交通",6,0,0,0,"15876726"
"三重客運",122,0,0,0,"10114155"
"三重客運;台北客運",1,0,0,0,"7273734"
"三重客運;大南汽車",2,0,0,0,"4538720"
"三重客運;大都會客運",2,0,0,0,"3346449"
"三重客運;桃園客運",2,0,0,0,"4511474"
"三鷹市",1,0,0,0,"4615555"
"上水專線小巴有限公司 Sheung Shui P.L.B. (Scheduled) Service Company Limited",2,0,0,0,"16094612"
"上海临港新片区公共交通有限公司",91,0,0,0,"14339361"
"上海交通大学",2,0,0,0,"16319385"
"上海京申大众公共交通有限公司",94,0,0,0,"16331930"
"上海众兴汽车旅游客运有限公司",24,0,0,0,"16251095"
"上海嘉定公共交通有限公司",5,0,0,0,"16328007"
"上海嘉定公共交通有限公司;上海松江公共交通有限公司",2,0,0,0,"9593830"
"上海太阳岛汽车出租服务有限公司",4,0,0,0,"16929550"
"上海奉贤巴士公共交通有限公司",35,0,0,0,"16321696"
"上海奉贤巴士公共交通有限公司;上海松江公共交通有限公司",2,0,0,0,"16465563"
"上海奉贤巴士公共交通有限公司;上海金山巴士公共交通有限公司",4,0,0,0,"16558108"
"上海奉贤汽车客运有限公司",6,0,0,0,"17191335"
"上海崇明巴士公共交通有限公司",75,0,0,0,"15071087"
"上海崇明巴士公共交通有限公司;上海浦东新区金高公共交通有限公司",8,0,0,0,"16454600"
"上海巴士第一公共交通有限公司",86,0,0,0,"10665005"
"上海巴士第三公共交通有限公司",106,0,0,0,"10503967"
"上海巴士第三公共交通有限公司;上海嘉定公共交通有限公司",2,0,0,0,"16229013"
"上海巴士第二公共交通有限公司",88,0,0,0,"10150668"
"上海巴士第五公共交通有限公司",90,0,0,0,"1146512"
"上海巴士第四公共交通有限公司",112,0,0,0,"13251293"
"上海新世纪新宇运输有限公司",1,0,0,0,"17687619"
"上海智迅客运有限公司",1,0,0,0,"16832931"
"上海松江公共交通有限公司",57,0,0,0,"16238014"
"上海浦东新区上南公共交通有限公司",87,0,0,0,"14751920"
"上海浦东新区南汇公共交通有限公司",221,0,0,0,"13025604"
"上海浦东新区杨高公共交通有限公司",78,0,0,0,"14418801"
"上海浦东新区金高公共交通有限公司",126,0,0,0,"1145750"
"上海贤通快速公交建设管理有限公司",2,0,0,0,"15904013"
"上海金山巴士公共交通有限公司",80,0,0,0,"16140255"
"上海金山巴士公共交通有限公司;上海松江公共交通有限公司",4,0,0,0,"16718065"
"上海锦山汽车客运有限公司",79,0,0,0,"16328025"
"上海闵行客运服务有限公司",57,0,0,0,"16170396"
"上海露虹客运有限公司",6,0,0,0,"16170872"
"上海青浦巴士公共交通有限公司",48,0,0,0,"16173895"
"上海顺祥电动巴士（集团）有限公司",2,0,0,0,"17493393"
"上越市営バス",1,0,0,0,"19263883"
"上饶公交",2,0,0,0,"16247314"
"上饶公交信州区分公司",1,0,0,0,"11495176"
"上饶市公共交通集团有限公司",5,0,0,0,"12350750"
"下北交通",2,0,0,0,"18133645"
"下妻市コミュニティバス",2,0,0,0,"20007527"
"与那国町",1,0,0,0,"8272618"
"东北亚客运集团有限公司",2,0,0,0,"16500451"
"东北亚集团",1,0,0,0,"17582790"
"东北亚集团;延边运输有限公司;和龙市兴烨城乡公交运输有限公司",1,0,0,0,"17038460"
"东川公共汽车公司",16,0,0,0,"20350932"
"东方公司，同达公司，市公交公司",1,0,0,0,"12920860"
"东方公路运输有限公司",1,0,0,0,"8671899"
"东莞巴士有限公司东部分公司",3,0,0,0,"16306583"
"东莞市城巴运输有限公司",128,0,0,0,"14866024"
"东莞市松山湖公共交通有限公司",3,0,0,0,"19466910"
"东莞市水乡新城公共汽车有限公司",2,0,0,0,"19346312"
"东莞市滨海湾公共交通有限公司",35,0,0,0,"16315451"
"东部公交",4,0,0,0,"20033874"
"両備バス",1,0,0,0,"19011927"
"中台灣客運",66,0,0,0,"14026599"
"中台灣客運;統聯客運",16,0,0,0,"13959102"
"中国バス",2,0,0,0,"13807215"
"中国海洋大学后勤集团",2,0,0,0,"17336179"
"中壢客運",9,0,0,0,"2732835"
"中壢客運;台聯客運;國光客運",2,0,0,0,"4122812"
"中壢客運;指南客運",6,0,0,0,"1288386"
"中壢市民公車",1,0,0,0,"2734555"
"中央区",4,0,0,0,"3563461"
"中央区コミュニティバス",1,0,0,0,"9449913"
"中山公交集团",2,0,0,0,"19057136"
"中山公交集团东部公汽分公司",2,0,0,0,"17997512"
"中山市公共交通运输集团有限公司北部公汽分公司",2,0,0,0,"11687678"
"中興巴士",46,0,0,0,"10124862"
"中興巴士;光華巴士",2,0,0,0,"12345091"
"中興巴士;指南客運",4,0,0,0,"4009267"
"中興巴士;新北客運",2,0,0,0,"12404631"
"中華大車隊",2,0,0,0,"19927639"
"中野区",1,0,0,0,"19744701"
"中鹿客運",84,0,0,0,"10389110"
"临沂市公共交通总公司",41,0,0,0,"2678333"
"临沂市公共交通集团有限公司",1,0,0,0,"6316359"
"临海市五洲客运有限公司",2,0,0,0,"14460995"
"丸建つばさ交通",4,0,0,0,"12987705"
"丽江公交公司",62,0,0,0,"13348257"
"丽江玉龙雪山旅游观光车有限公司",4,0,0,0,"20247561"
"久万高原町",3,0,0,0,"7157561"
"久米島町営バス",7,0,0,0,"20041921"
"乌鲁木齐BRT快速公交",4,0,0,0,"6438465"
